# p00 p10 p01 p11 rho0
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.09777199 0.89210160 0.00482475 0.00530165 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.13769026 0.85309309 0.00409456 0.00512209 0.00000000
0.15457484 0.83445477 0.00521273 0.00575767 0.00000000
0.15457484 0.83445477 0.00521273 0.00575767 0.00000000
0.15457484 0.83445477 0.00521273 0.00575767 0.00000000
0.15457484 0.83445477 0.00521273 0.00575767 0.00000000
