# p00 p10 p01 p11 rho0
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
0.98710346 0.00000055 0.00001846 0.01287753 0.00000000
